hh,mm,x (min in day),y0,y1,y2
17,18,1038,8919.911,100576.8,1.489
17,21,1041,7334.789,81206.141,1.135
17,24,1044,8801.753,194343.955,1.23
17,27,1047,15574.933,317789.867,1.772
17,30,1050,11633.661,253965.552,1.519
17,33,1053,11930.531,211180.655,1.52
17,36,1056,12341.758,357772.879,1.648
17,39,1059,13408.823,237327.223,1.554
17,42,1062,11716.844,234691.733,1.656
17,45,1065,7076.497,93165.232,1.043
17,48,1068,22939.271,431526.762,2.707
17,51,1071,8513.701,152431.586,1.241
17,54,1074,9544.344,147779.355,1.5
17,57,1077,13421.062,186037.785,1.876
18,0,1080,16115.696,305745.304,2.397
18,3,1083,10460.429,169273.763,1.537
18,6,1086,7902.48,106361.922,1.101
18,9,1089,8329.989,182092.113,1.13
18,12,1092,9514.298,147352.221,1.365
18,15,1095,9086.813,130738.11,1.242
18,18,1098,10115.803,170802.23,1.301
18,21,1101,21338.757,341404.655,2.463
18,24,1104,10639.082,219419.41,1.486
18,36,1116,13920.889,235262.8,1.7
18,39,1119,21288.044,465736.612,2.339
18,42,1122,10475.126,178000.184,1.454
18,45,1125,15200.481,327570.885,2.038
18,48,1128,26300.44,477337.363,3.115
18,51,1131,7305.545,83868.5,1.085
18,54,1134,12722.95,221246.525,1.76
18,57,1137,7230.674,80310.276,1.066
19,0,1140,10787.251,179700.15,1.38
19,3,1143,7513.057,85502.529,1.103
19,6,1146,19025.663,427914.427,2.685
19,9,1149,7166.022,83423.527,1.038
19,12,1152,15001.967,282928,2.005
19,15,1155,12630.409,200600.364,1.903
19,18,1158,8359.13,112168.739,1.201
19,21,1161,9566.207,151014.713,1.322
19,24,1164,15569.708,406478.607,2.084
19,27,1167,11623.732,174378.011,1.553
19,30,1170,8810.255,154519.574,1.181
19,33,1173,22672.96,891115.703,1.034
19,36,1176,7207.739,108454.87,1.054
19,39,1179,15930.423,387566.857,2.166
19,42,1182,15414.783,377642.826,1.685
19,45,1185,26033.753,396775.371,2.702
19,48,1188,11111.381,148376.663,1.409
19,51,1191,11946.787,248394.382,1.669
19,54,1194,11127.322,217937.989,1.492
19,57,1197,10551.077,211808.088,1.308
20,0,1200,7706.798,100595.628,1.109
20,3,1203,14975.2,426208.267,2.106
20,6,1206,7304.136,126588.455,1.062
20,9,1209,9110.951,150129.18,1.153
20,12,1212,8226.098,106351.169,1.197
20,15,1215,7159.593,80483.571,1.062
20,18,1218,7482.844,110591.289,1.128
20,21,1221,26805.978,755436.584,1.376
20,24,1224,9098.198,115531.912,1.434
20,27,1227,12076.067,259984.939,1.564
20,30,1230,8501.304,107258,1.277
20,33,1233,61061.243,2664738.079,1.565
20,36,1236,41130.178,1956527.022,1.861
20,39,1239,27296.089,1395460.29,1.106
20,42,1242,19088.352,869067.824,1.187
20,45,1245,37268.916,1758931.844,2.436
20,48,1248,27932.264,1348263.473,1.495
20,51,1251,23650.157,1223699.461,1.09
20,54,1254,27458.681,1320024,1.566
20,57,1257,22974.742,1080130.472,1.427
21,0,1260,28202.33,1438843.868,1.731
21,3,1263,21225.13,916981.966,1.407
21,6,1266,24126.599,1216513.13,1.153
21,9,1269,24170.826,1180155.043,1.538
21,12,1272,120155.933,6477192.983,1.525
21,15,1275,7253.556,79936.444,1.061
21,18,1278,9660.4,131666.978,1.317
21,21,1281,8681.644,120922.578,1.311
21,24,1284,9187.345,147565.785,1.237
21,27,1287,7105.6,78284.8,1.006
21,30,1290,8397.492,117767.914,1.216
21,33,1293,7362.621,83644.655,1.079
21,36,1296,7604.27,108467.101,1.09
21,39,1299,7678.374,107345.538,1.077
21,42,1302,9094.921,139736.18,1.309
21,45,1305,9940.978,142247.022,1.25
21,48,1308,22241.6,322123.632,2.205
21,51,1311,16859.164,1048864.994,1.887
21,54,1314,8064.989,148402.247,1.118
21,57,1317,9075.315,147814.32,1.254
22,0,1320,7260.478,88920.565,1.082
22,3,1323,11226.847,165060.249,1.537
22,6,1326,7399.005,80653.016,1.059
22,15,1335,10066.577,155261.288,1.418
22,18,1338,9361.275,109951.429,1.319
22,21,1341,8420.667,117381.378,1.267
22,24,1344,8074.404,103104.35,1.148
22,27,1347,7860.339,124069.921,1.119
22,30,1350,7096.437,85742.557,1.049
22,33,1353,7185.763,90693.876,1.068
22,36,1356,9000.612,112199.082,1.235
22,39,1359,12311.727,650901.455,1.528
22,42,1362,28489.005,450117.945,2.377
22,45,1365,7069.785,85020.61,1.051
22,48,1368,7953.792,112148.066,1.12
22,51,1371,9007.729,140188.927,1.316
22,54,1374,9677.258,178401.303,1.416
22,57,1377,8684.663,113233.326,1.241
23,9,1389,13818.547,298882.816,1.659
23,12,1392,6945.522,79061.435,1.049
23,15,1395,7127.508,77001.251,1.078
23,18,1398,6841.705,82981.989,0.984
23,21,1401,7798.115,100491.402,1.126
23,24,1404,11952.219,141933.508,1.47
23,27,1407,6637.978,70523.685,0.966
23,30,1410,10592.176,154041.714,1.527
23,33,1413,9461,141318.136,1.352
23,36,1416,7439.257,131302.383,1.087
23,39,1419,8073.798,102196.809,1.062
23,42,1422,8550.711,115878,1.183
23,45,1425,8764.597,99289.856,1.099
23,48,1428,8347.165,126579.297,1.22
23,51,1431,6965.348,80802.966,1.062
23,54,1434,11870.356,185917.778,1.483
23,57,1437,7330.166,91272.354,1.05
0,0,0,7185.978,108556.527,1.011
5,54,354,5215.273,92453.77,0.691
5,57,357,4190.949,127689.495,0.48
6,0,360,13944.099,443652.84,1.543
6,3,363,6337.315,112681.277,0.817
6,6,366,2293.17,90623.129,0.388
6,9,369,727.52,14365.96,0.105
6,12,372,7077.136,89567.605,0.84
6,16,376,1931.508,38807.311,0.201
6,18,378,885.263,15453.614,0.132
6,21,381,2030.584,56833.722,0.225
6,24,384,4038.146,109524.503,0.503
6,27,387,682.297,22370.133,0.103
6,30,390,9500.221,261786.012,0.748
6,36,396,7990.298,377424.95,0.646
6,42,402,4325.889,179701.733,0.417
6,45,405,6659.957,149448.426,0.633
6,48,408,1472.647,32583.26,0.277
6,51,411,1249.682,59492.021,0.174
6,54,414,4834.16,145774.233,0.411
7,0,420,20108.208,606933.173,2.348
7,3,423,6769.333,290374.59,0.79
7,6,426,1422.333,49383.889,0.153
7,9,429,3168.168,96236.691,0.393
7,12,432,3935.106,104049.835,0.382
7,18,438,1255.374,51053.073,0.196
7,21,441,2799.311,155792.421,0.292
7,24,444,1012.335,64460.852,0.148
7,27,447,4276.374,96596.65,0.601
7,30,450,6113.538,179452.513,0.814
7,33,453,1382.88,36577.96,0.215
7,36,456,7916.55,357912.75,1.238
7,39,459,20301.333,602583.843,1.745
7,42,462,4698.821,180953.385,0.494
7,45,465,769.756,28825.015,0.117
7,48,468,1012.675,22817.351,0.156
7,51,471,2775.192,114654.263,0.273
7,54,474,771.583,16371.877,0.117
7,57,477,2191.224,38987.796,0.383
8,0,480,9623.079,316651.976,1.297
8,3,483,34955.515,945472.121,3.798
8,6,486,7709.366,277245.963,0.484
8,9,489,9128.495,391963.34,1.191
8,12,492,3299.018,87453.222,0.329
8,15,495,16880.716,399972.458,1.736
8,18,498,1780.484,26808.917,0.287
8,21,501,3800.796,297935.085,0.517
8,24,504,3850.733,90102.41,0.491
8,27,507,5130.136,93343.791,0.822
8,30,510,7842.429,286930.048,0.917
8,33,513,5262.882,110306.237,0.522
8,36,516,12261.318,342413.408,1.531
8,39,519,1257.016,26744.677,0.222
8,42,522,755.756,42082.927,0.085
8,45,525,6710.022,144488,0.962
8,48,528,29886.188,721820.552,2.26
8,51,531,1997.663,62134.517,0.315
8,54,534,3895.406,73592.183,0.326
8,57,537,5559.242,77390.568,0.547
9,0,540,9010.108,245186.022,0.71
9,3,543,6573.796,159423.09,0.617
9,6,546,9267.911,243725.022,1.094
9,9,549,40280.889,1154237.378,4.75
9,12,552,11789.184,223904.894,1.218
9,15,555,2106.973,83506.361,0.115
9,18,558,7338.24,165043.383,0.714
9,21,561,6906.505,193981.143,0.599
9,24,564,7776.27,211573.843,0.899
9,27,567,13007.783,434685.957,1.087
9,30,570,22405.831,607027.797,1.186
9,33,573,31958.983,774750.099,2.558
9,36,576,4675.736,104273.055,0.505
9,39,579,8000.602,203108.645,0.575
9,42,582,3511.727,89943.955,0.489
9,45,585,24702.455,1463329.136,1.449
9,48,588,39599.696,1550427.826,2.707
9,51,591,23958.328,999219.164,1.836
9,54,594,10986.531,731919.819,0.249
9,57,597,20402.624,1022312.593,1.101
10,0,600,11194.317,750329.836,0.213
10,3,603,13908.069,963818.497,0.145
10,6,606,15286.302,848302.883,0.749
10,9,609,22167.596,947390.876,0.719
10,12,612,19489.333,946130.889,0.672
10,15,615,11552.707,773414.011,0.215
10,18,618,10689.156,605782.8,0.456
10,21,621,27122.431,733054.497,3.613
10,24,624,26647.823,734948.862,2.989
10,27,627,10881.696,243018.087,1.63
10,30,630,4836.791,116914.802,0.537
10,33,633,8480,381520.818,1.08
10,36,636,4978.089,160579.333,0.55
10,39,639,2293.573,99322.112,0.23
10,42,642,8181.902,197878.557,0.984
10,45,645,2695.872,32113.626,0.283
10,48,648,2915.816,43128.23,0.247
10,51,651,2587.474,68392,0.291
10,54,654,15137.989,401627.403,1.387
10,57,657,2996.311,63218.356,0.344
11,0,660,20734.519,397331.556,1.958
11,3,663,50909.614,1128897.825,3.263
11,6,666,8222.645,134303.388,0.825
11,9,669,6219.05,93404.11,0.431
11,12,672,3563.89,117576.088,0.348
11,15,675,12620.475,368592.723,1.435
11,18,678,6142.292,163706.831,0.787
11,21,681,3199.126,111169.792,0.421
11,24,684,12108.514,172631.017,1.101
11,27,687,1931.458,99009.542,0.24
11,30,690,11072.764,234702.517,1.006
11,33,693,1458.744,51192.419,0.209
11,36,696,32444.711,924881.778,4.039
11,39,699,5720.316,110033.943,0.61
11,42,702,16420.199,379394.917,1.591
11,45,705,2136.267,39218.178,0.378
11,48,708,3434.726,83736.402,0.453
11,51,711,8196.95,232747.624,1.227
11,54,714,15335.57,382549.591,1
11,57,717,16959.767,1326200.744,0.86
12,0,720,11064.086,307073.075,0.79
12,3,723,4662.364,70196.455,0.625
12,6,726,3603.492,24999.425,0.674
12,9,729,1545.763,35701.198,0.198
12,12,732,15516.674,409676.758,1.374
12,15,735,5575.953,113037.814,0.762
12,18,738,9330.249,235350.227,1.065
12,21,741,10457.627,345479.051,1.023
12,24,744,20471.556,867873.156,1.044
12,27,747,6481.13,494230.78,0.605
12,30,750,17835.556,1072725.968,1.915
12,33,753,9188.578,721440.231,0.809
12,36,756,10366.057,680050.486,1.034
12,39,759,32777.582,2413226.022,0.61
12,42,762,33789.276,984151.914,4.422
12,45,765,13168.844,1143983.067,0.65
12,48,768,10871.551,797232.539,0.775
12,51,771,8012.756,649861.378,0.55
12,54,774,7599.409,676812.364,0.472
12,57,777,9189.083,729887.779,0.757
13,0,780,5881.626,585899.38,0.396
13,3,783,14058.207,987696.368,0.649
13,6,786,6202.578,368692.089,0.467
13,9,789,4094.659,103559.598,0.413
13,12,792,7970.161,399587.147,0.815
13,15,795,17503.624,532541.369,2.181
13,18,798,7483.508,307578.182,0.727
13,21,801,3812.389,134589.029,0.457
13,24,804,8821.305,269234.779,0.811
13,27,807,7920.905,308282.238,0.863
13,30,810,10518.409,310315.227,0.95
13,33,813,12103.955,299955.48,0.983
13,36,816,24055.289,827470.622,2.05
13,39,819,3784.043,119006.53,0.443
13,42,822,4164.967,157440.835,0.549
13,45,825,37694.659,2259876.208,0.682
13,48,828,48205.574,1606602.809,4.441
13,51,831,2240.777,18366.583,0.177
13,54,834,15571.435,348002.87,1.141
13,57,837,12891.098,304112.647,1.48
14,0,840,21604.379,589970.737,1.621
14,3,843,1610.405,32208.231,0.191
14,6,846,16591.226,547157.419,0.968
14,9,849,12457.814,372858.233,0.61
14,12,852,3747.676,120878.141,0.384
14,15,855,3830.972,222055.955,0.626
14,18,858,5637.622,190602.768,0.238
14,21,861,28041.896,579872.786,2.607
14,24,864,22032.041,699666.051,1.749
14,27,867,16989.479,865518.594,0.715
14,30,870,21764.126,1012710.905,1.242
14,33,873,22731.124,1196526.533,1.29
14,36,876,25578.667,1085426.196,1.422
14,39,879,14540.433,843470.42,0.268
14,43,883,23746.633,1131083.167,1.204
14,45,885,12650.6,800243.933,0.392
14,51,891,12869.768,1070226.144,0.409
14,54,894,26911.625,705569.375,3.411
14,57,897,1789.605,20754.156,0.102
15,0,900,5769.651,283724.11,0.165
15,3,903,2116.719,44927.022,0.237
15,6,906,4281.469,125747.749,0.44
15,9,909,5974.245,158871.742,0.774
15,12,912,23193.394,1178439.633,1.817
15,15,915,19397.674,954977.248,1.149
15,18,918,14152.115,768635.462,0.663
15,21,921,10572.211,633451.895,0.25
15,24,924,11824.889,597756.283,0.561
15,27,927,22409.292,891704.646,1.012
15,33,933,164850.067,7281345.222,1.161
15,36,936,19402.759,1227822.03,0.261
15,39,939,9559.898,370430.369,1.14
15,43,943,27262.149,955287.537,1.554
15,45,945,12259.254,760572.814,0.178
15,48,948,23149.93,838631.562,1.532
15,51,951,23447.2,734973.85,2.219
15,54,954,11605.8,711235.8,0.195
15,57,957,12387.654,720876.198,0.228
16,0,960,37509.063,1390309.604,3.386
16,3,963,23317.579,899841.632,0.974
16,9,969,15163.588,737744.089,0.68
16,12,972,13701.524,737599.733,0.576
16,15,975,23134.993,1472333.563,0.344
16,21,981,11120.313,614538.503,0.388
16,24,984,2392.314,59224.549,0.294
16,27,987,8986.904,435047.745,0.427
16,33,993,19138.295,851561.582,0.925
16,37,997,19298.153,867047.454,1.245
16,39,999,15565.805,786716.531,1.336
16,42,1002,6920.442,309189.186,0.523
16,45,1005,10290.832,833290.981,0.714
16,48,1008,29583.5,1144906.692,2.288
16,51,1011,9551.526,562576.579,0.184
16,54,1014,2128.514,75915.266,0.216
16,57,1017,3710.752,120111.149,0.475
17,1,1021,4199.749,81342.839,0.325
17,3,1023,1420.593,32782.889,0.13
17,6,1026,32884.289,1001375.175,3.83
17,9,1029,15384.547,348493.068,1.758
17,12,1032,10291.736,276136.447,1.168
17,15,1035,8925.461,221251.832,0.545
17,18,1038,83357.532,2997269.021,1.277
17,21,1041,10551.07,215567.814,1.18
17,24,1044,15771.136,434162,1.125
17,27,1047,1917.733,72565.289,0.267
17,30,1050,16512.172,402919.656,1.683
17,33,1053,22142.112,384051.596,1.567
17,36,1056,20525.631,562323.352,2.034
17,39,1059,3829.184,75202.682,0.391
17,42,1062,1029.419,25190.323,0.161
17,45,1065,7333.839,267621.931,0.351
17,48,1068,873.933,26379.685,0.129
17,51,1071,2264.826,44125.304,0.293
17,54,1074,7807.131,414435.017,1.126
17,57,1077,1625.174,38244.957,0.31
18,0,1080,18022.925,433193.849,1.478
18,3,1083,2563.713,125010.033,0.32
18,6,1086,865.691,11710.263,0.08
18,9,1089,3912.457,74712.823,0.503
18,12,1092,34848.086,1063543.957,3.816
18,15,1095,2340.629,43302.517,0.146
18,18,1098,8041.355,213859.41,0.754
18,21,1101,1500.809,36454.659,0.162
18,24,1104,2035.492,37441.503,0.204
18,27,1107,2648.928,111011.138,0.171
18,30,1110,2532.603,46300.872,0.257
18,33,1113,4959.304,287835.913,0.717
18,36,1116,3233.888,132949.034,0.382
18,39,1119,11411.56,268198.45,0.817
18,42,1122,4642.59,110745.295,0.462
18,45,1125,8068.045,176399.409,1.097
18,48,1128,5528.972,164143.956,0.707
18,51,1131,10658.857,284412.132,0.934
18,54,1134,3979.864,92199.273,0.358
18,57,1137,5064.352,163161.538,0.549
19,0,1140,2943.689,107238.578,0.261
19,3,1143,12415.511,765378.8,0.206
19,6,1146,17579.299,870386.034,0.87
19,9,1149,20055.165,1159704.264,0.588
19,12,1152,22250.565,1393126.87,0.402
19,15,1155,15001.545,679636.5,0.938
19,18,1158,34523.191,1297908.298,3.452
19,21,1161,22516.093,966297.628,1.494
19,24,1164,1929.934,87158.11,0.093
19,27,1167,5258.413,180748.156,0.732
19,30,1170,1945.966,42526.57,0.263
19,33,1173,6657.017,244908.155,0.652
19,36,1176,919.412,19363.48,0.13
19,39,1179,968.575,22808.53,0.127
19,42,1182,2234.771,45650.637,0.318
19,45,1185,10597.878,236639.293,1.249
19,48,1188,2531.754,52860.782,0.324
19,51,1191,1541.304,34507.304,0.223
19,54,1194,12396.091,296324.318,0.989
19,57,1197,2792.879,42397.538,0.324
20,0,1200,7728.178,155409.244,0.483
20,3,1203,5821.087,221010,0.598
20,6,1206,3085.422,50118.311,0.256
20,9,1209,12984.96,288669.211,0.937
20,12,1212,1664.642,25710.332,0.166
20,15,1215,955.767,31779.302,0.151
20,18,1218,6414.453,233881.061,0.691
20,21,1221,2670.674,36535.425,0.238
20,24,1224,3241.654,50268.559,0.274
20,27,1227,1396.989,25763.054,0.167
20,30,1230,1299.607,23881.249,0.156
20,33,1233,5294.776,112978.317,0.503
20,36,1236,4813.246,159103.475,0.415
20,39,1239,4537.467,110996.8,0.411
20,42,1242,6837.818,176117.227,0.915
20,45,1245,3380.243,45178.74,0.564
20,48,1248,3453.198,177393.085,0.571
20,51,1251,1022.696,33096.043,0.147
20,54,1254,1825.303,40643.191,0.219
20,57,1257,2666.711,57356.578,0.178
21,0,1260,2501.888,29424.18,0.191
21,3,1263,28054.674,728016.84,3.58
21,6,1266,12779.575,365549.184,0.76
21,9,1269,3557.538,45946.33,0.297
21,12,1272,1494.154,16444.835,0.137
21,15,1275,5744.497,106420.52,0.497
21,18,1278,944.044,26446.222,0.122
21,21,1281,936.923,28047.56,0.143
21,24,1284,3353.778,93567.556,0.506
21,27,1287,763.352,22706.413,0.117
21,30,1290,6982.825,149506.531,0.842
21,33,1293,5930.989,224339.297,0.857
21,36,1296,6778.844,280498.4,0.944
21,39,1299,598.222,14259.778,0.083
21,42,1302,14745.556,566357.2,0.678
21,45,1305,10236.264,304450.769,0.907
21,48,1308,7842.427,90377.933,0.944
21,51,1311,15421.757,425829.037,1.45
21,54,1314,3476.639,66255.29,0.219
21,57,1317,7752.731,184012.344,1.118
22,0,1320,3388.182,47225.727,0.54
22,3,1323,6065.241,18616.128,1.016
22,6,1326,994.405,34031.168,0.156
22,9,1329,867.644,18586.8,0.122
22,12,1332,690.8,19040.756,0.117
22,15,1335,1828.021,97284.449,0.118
22,18,1338,1085.78,38040.971,0.15
22,21,1341,28297.741,740262.674,3.585
22,24,1344,727.76,23518.754,0.096
22,27,1347,752.78,20186.81,0.117
22,30,1350,5345.922,159014.701,0.578
22,33,1353,1254.073,24330.555,0.168
22,36,1356,3261.318,58823.075,0.457
22,39,1359,971.38,20443.38,0.139
22,42,1362,1622.769,39147.408,0.207
22,45,1365,684.663,21454.794,0.111
22,48,1368,571.852,13835.358,0.093
22,51,1371,1364.752,40016.277,0.193
22,54,1374,652.688,13989.401,0.102
22,57,1377,678.593,30375.437,0.09
23,0,1380,1339.681,33586.258,0.233
23,3,1383,1513.278,42371.01,0.227
23,6,1386,3159.952,173057.697,0.4
23,9,1389,1056.207,27750.591,0.176
23,12,1392,679.952,14082.81,0.113
23,15,1395,2959.645,124878.897,0.414
23,18,1398,4743.282,89333.282,0.532
23,21,1401,768.708,16031.167,0.13
23,24,1404,1301.286,42079.19,0.107
23,27,1407,33316.508,767289.827,3.873
23,30,1410,1105.246,27473.725,0.174
23,33,1413,1026.101,43314.141,0.131
23,36,1416,1916.79,49889.834,0.255
23,39,1419,5038.874,160981.065,0.698
23,42,1422,982.667,22247.852,0.185
23,45,1425,1166.503,29233.07,0.171
23,48,1428,1772.717,43337.711,0.249
23,51,1431,825.246,32510.191,0.106
23,54,1434,1218.037,32032.298,0.211
23,57,1437,944.391,22498.783,0.136
0,0,0,3943.151,108209.028,0.324
0,6,6,736.784,18645.513,0.112
0,9,9,1287.838,31309.848,0.178
0,12,12,5267.534,159898.798,0.11
7,54,474,78433.778,2767370.978,3.511
7,57,477,40186.711,1524570.178,3.878
8,0,480,67641.258,2249516,3.938
8,3,483,23392.089,1096826.816,2.162
8,6,486,22672.787,673680.306,1.623
8,9,489,17717.171,683636.464,1.912
8,12,492,36542.078,2050115.933,3.128
8,15,495,33478.164,1215494.645,2.399
8,18,498,39788.044,1508972.533,3.522
8,21,501,49903.364,2386204.5,3.545
8,24,504,33351.558,1115751.956,1.978
8,27,507,45247.822,1312933.511,3.344
8,30,510,12765.497,321671.151,1.659
8,33,513,84788.261,2950702.87,3.239
8,36,516,45731.908,2224053.839,3.793
8,39,519,12007.301,322053.639,1.787
8,42,522,16286.33,1091264.703,2.104
8,45,525,45244.225,1825903.685,3.14
8,48,528,34280.088,791951.16,3.381
8,51,531,34719.416,1194469.618,2.758
8,54,534,99310.895,4138684.022,4.613
8,57,537,21031.646,284353.547,2.63
9,0,540,39322.667,1819271.864,2.932
9,3,543,59385.705,2431444.94,3.361
9,6,546,31523.333,1140132,2.156
9,9,549,24997.5,451625.273,3.557
9,12,552,69729.093,2728908.94,3.333
9,15,555,81880.131,2765930.317,3.962
9,18,558,44360.949,2261088.316,4.169
9,21,561,61400.09,2808935.685,4.09
9,24,564,12928.22,144198.593,1.764
9,27,567,24638.133,1115269.6,2.483
9,30,570,27312.711,1100579.156,1.989
9,33,573,39051.271,1143088.884,2.63
9,36,576,40147.011,3824686.787,3.208
9,39,579,62797.6,1380400.356,4.656
9,42,582,56507.403,2114080.928,2.834
9,45,585,48355.006,1604328.928,2.923
9,48,588,47712.545,1448055.227,4.409
9,51,591,67855.911,2925098.133,3.572
9,54,594,12974.276,244314.519,1.657
9,57,597,42205.055,1519122.11,4.126
10,0,600,46712.044,1153828.089,2.844
10,3,603,68573.657,1722485.171,3.166
10,6,606,8579.307,49739.441,1.29
10,9,609,66180.489,1556721.022,4.2
10,12,612,68534.857,3458493.802,3.604
10,15,615,45958.591,2035876.773,2.58
10,18,618,59762.011,3019237.944,3.201
10,21,621,8854.348,70990.435,1.37
10,24,624,74936.135,3264555.371,4.624
10,27,627,72377.989,1774647.028,5.994
10,30,630,72207.432,2286450.055,4.41
10,33,633,61806.508,2281144.542,3.537
10,36,636,54186.816,1781884.782,2.961
10,39,639,39133.989,1471476.961,2.726
10,42,642,34893.6,1174076.178,2.561
10,45,645,30248.844,1159203.911,2.394
10,48,648,42363.366,2432286.863,2.869
10,51,651,48719.773,2900656.909,3.199
10,54,654,44294.601,2041046.208,3.197
10,57,657,18939.422,1093950.4,1.75
11,0,660,14040.756,591764.622,1.594
11,3,663,45026,2400020.622,2.8
11,6,666,50024.181,2521810.712,3.712
11,9,669,46582.945,2631216.615,2.742
11,12,672,27368.536,1879057.743,2.43
11,15,675,13835.473,183730.11,1.841
11,18,678,58777.763,1936011.14,2.484
11,21,681,85386.199,2740042.246,5.205
11,24,684,52500.809,1607365.027,4.585
11,27,687,92301.923,1600727.204,3.967
11,30,690,47042.593,1492557.67,4.918
11,33,693,43961.867,1316248.044,3.9
11,36,696,54376,1557982.178,4.161
11,39,699,87502.734,3035298.441,4.441
11,42,702,22885.798,887847.775,2.079
11,45,705,60338.032,3759292.324,4.346
11,48,708,36959.506,1458585.798,3.685
11,51,711,15523.888,210082.771,1.916
11,54,714,48575.78,1278309.758,2.505
11,57,717,15390.346,176417.385,2.022
12,0,720,79304.222,2519547.733,5.017
12,3,723,38818.864,919306.909,3.602
12,6,726,36626.492,986995.366,3.727
12,9,729,19888.178,298140.089,2.683
12,12,732,120529.967,5437646.208,5.568
12,15,735,50025.22,1764475.842,5.09
12,18,738,80880.533,2352471.333,5.039
12,21,741,13522.235,104666.145,1.855
12,24,744,49103.077,729624.615,4.28
12,27,747,60693.05,2727728.581,4.006
12,30,750,25564.045,455977.438,3.489
